userId,movieId,rating
124,2063,5
124,2148,3
124,2174,4
124,2289,4.5
124,2375,5
124,2464,3.5
124,3034,3.5
124,3214,3
124,3216,4
124,3365,4
124,3855,4
124,3872,3.5
124,4000,3.5
124,4122,2.5
124,4136,3.5
124,4263,3
124,4305,2
124,4392,5
124,4413,2.5
124,4687,4.5
124,4983,2.5
124,5018,5
124,5116,3
124,5142,2
124,5145,4
124,5329,4.5
124,5381,4.5
124,5530,2.5
124,5570,3
124,5610,3
124,6087,4
124,6117,3.5
124,6177,2.5
124,6216,3.5
124,6291,4
124,6299,4
125,1,4
125,11,4
125,97,4
125,102,4
125,130,4.5
125,185,0.5
125,204,5
125,233,5
125,264,4.5
125,267,5
125,310,4
125,329,4
125,332,2
125,407,3.5
125,428,5
125,455,4
125,471,4
125,484,4
125,490,4
125,528,4
125,530,3
125,536,5
125,562,4
125,627,5
125,645,3
125,725,4.5
125,730,5
125,742,2
125,754,4
125,774,5
125,840,2.5
125,867,4.5
125,881,4.5
125,889,4.5
125,892,4
125,913,5
125,955,5
125,959,4.5
125,962,5
125,967,4
125,970,4.5
125,977,3.5
125,986,5
125,990,4
125,997,3.5
125,1020,5
125,1043,4.5
125,1046,4.5
125,1058,4.5
125,1130,4
125,1280,4
125,1316,3.5
125,1331,4.5
125,1337,5
125,1365,3
125,1368,5
125,1394,4.5
125,1456,5
125,1463,4
125,1481,3
125,1524,4.5
125,1563,4
125,1575,3.5
125,1918,4
125,2005,4.5
125,2064,4.5
125,2104,0.5
125,2165,0.5
125,2174,4.5
125,2181,4
125,2236,5
125,2289,5
125,2341,4.5
125,2375,5
125,2399,3.5
125,2437,2.5
125,2553,5
125,2603,3
125,2610,4.5
125,2816,4
125,2839,4.5
125,2926,4.5
125,2971,3
125,3001,2.5
125,3005,3.5
125,3114,5
125,3157,3
125,3199,3.5
125,3206,3
125,3220,3.5
125,3224,3.5
125,3225,4
125,3269,4.5
125,3368,4
125,3420,5
125,3457,4
125,3459,2
125,3804,4
125,4099,4
125,4100,1
125,4144,1.5
125,4165,5
125,4392,3.5
125,4757,3.5
125,4760,5
125,4844,4.5
125,4883,4
125,4898,3
125,5394,4
125,5524,4
125,5530,3.5
125,5605,5
125,5612,4
125,5968,4
125,6087,4.5
125,6117,5
125,6124,1.5
125,6137,3.5
125,6191,4
125,6279,4
125,6364,4.5
125,6413,3.5
125,6425,2.5
125,6447,5
125,6449,5
125,6535,4.5
125,6536,4.5
125,6551,4
125,6679,4.5
125,6732,4
125,6799,5
125,6825,4.5
125,6860,3.5
125,6893,5
125,6925,5
125,6999,4
125,7009,5
125,7186,5
125,7192,0.5
125,7195,4.5
126,1,5
126,2,3
126,33,3
126,38,3
126,47,3
126,55,4
126,130,5
126,133,4
126,219,4
126,225,3
126,263,4
126,283,3
126,284,3
126,285,4
126,295,3
126,310,4
126,315,4
126,316,3
126,322,4
126,323,3
126,327,3
126,329,4
126,332,4
126,333,4
126,345,4
126,362,4
126,385,3
126,390,4
126,407,4
126,428,5
126,445,4
126,475,4
126,476,3
126,523,5
126,524,3
126,525,4
126,526,4
126,527,3
126,528,4
126,529,4
126,618,3
127,5,4
127,120,5
127,171,4
127,209,4
127,210,5
127,316,3
127,322,4
127,345,4
127,371,3
127,448,5
127,484,4
127,520,4
127,530,5
127,562,4
127,618,4
128,2,4
128,4,3
128,7,5
128,8,4
128,25,2
128,38,4
128,46,5
128,57,3
128,74,5
128,84,5
128,86,1
128,101,5
128,125,4
128,133,3
128,148,4
128,192,2
128,199,3
128,212,3
128,226,1
128,230,5
128,231,2
128,239,5
128,246,2
128,249,3
128,253,5
128,280,4
128,284,5
128,306,5
128,316,4
128,327,5
128,329,5
128,332,3
128,342,5
128,345,4
128,371,5
128,384,5
128,405,4
128,428,5
128,456,5
128,464,2
128,484,5
128,501,3
128,521,5
128,522,5
128,528,5
128,530,5
128,551,5
128,577,4
128,611,3
128,618,5
128,645,5
128,647,3
128,653,4
128,820,5
128,827,4
128,833,5
128,834,4
128,836,5
128,837,5
128,850,4
128,862,3
128,884,4
128,942,1
128,967,5
128,972,2
128,1020,2
128,1037,2
128,1130,2
128,1143,4
128,1166,4
128,1180,3
128,1195,4
128,1202,4
128,1209,2
128,1221,4
128,1232,3
128,1240,5
128,1247,5
128,1287,4
128,1309,3
128,1310,2
128,1325,3
128,1341,3
128,1358,2
128,1385,3
128,1445,3
128,1450,2
128,1461,2
128,1481,5
128,1569,3
128,1580,5
128,1591,3
128,1639,5
128,1641,5
128,1648,4
128,1649,4
128,1653,5
128,1667,4
128,1687,4
128,1696,5
128,1722,4
128,1803,3
128,1814,5
128,1834,4
128,1865,4
128,1896,3
128,1900,2
128,1989,5
128,2037,4
128,2051,4
128,2064,5
128,2071,3
128,2085,4
128,2095,4
128,2097,4
128,2104,4
128,2130,5
128,2150,5
128,2151,3
128,2166,5
128,2169,1
128,2177,3
128,2213,5
128,2273,5
128,2274,5
128,2310,4
128,2333,3
128,2415,1
128,2477,4
128,2500,5
128,2507,5
128,2532,5
128,2541,1
128,2554,3
128,2556,4
128,2637,3
128,2644,3
128,2645,3
128,2720,5
128,2785,4
128,2820,4
128,2840,4
128,2841,4
128,2843,3
128,2861,5
128,2871,4
128,2886,2
128,2996,5
128,3003,4
128,3005,4
128,3037,5
128,3058,2
128,3059,5
128,3121,2
128,3183,3
128,3198,4
128,3202,4
128,3203,5
128,3218,2
128,3225,4
128,3227,4
128,3238,5
128,3248,4
128,3250,5
128,3252,4
128,3314,4
128,3318,4
128,3381,3
128,3415,4
128,3420,5
128,3421,5
128,3422,5
128,3443,4
128,3459,3
128,3461,5
128,3464,3
128,3473,1
128,3513,4
128,3643,3
128,3700,5
128,3767,5
128,3769,4
128,3793,2
128,3800,4
128,3811,4
128,3815,5
128,3838,4
128,3855,5
128,3859,3
128,3869,4
128,3883,1
128,3886,4
128,3923,4
128,3952,5
128,3976,5
128,3978,4
128,4032,4
128,4049,3
128,4062,4
128,4082,3
128,4107,4
128,4119,4
128,4135,5
128,4140,4
128,4165,5
128,4179,4
128,4230,4
128,4236,5
128,4261,3
128,4263,5
128,4272,2
128,4319,4
128,4322,3
128,4329,3
128,4392,5
128,4393,3
128,4396,5
128,4407,5
128,4414,5
128,4415,4
128,4483,5
129,473,5
129,618,3
129,832,3
129,1283,4
129,2861,4
129,2870,1
129,2873,4
129,2886,4
129,2887,3
129,2888,3
129,2889,3
129,2894,4
129,2895,3
129,2946,2
129,2971,2
129,2997,3
129,2998,2
129,3001,4
129,3002,3
129,3003,4
129,3005,4
129,3026,3
129,3034,3
130,1,3
130,21,3.5
130,33,3
130,35,4
130,47,3
130,97,1.5
130,130,4
130,133,0.5
130,153,1
130,171,0.5
130,197,3
130,204,3.5
130,208,0.5
130,219,4
130,233,4.5
130,239,2.5
130,245,3.5
130,259,1
130,264,4
130,272,3.5
130,282,3.5
130,285,3.5
130,299,1.5
130,303,4
130,305,3.5
130,319,3.5
130,329,3.5
130,332,2.5
130,333,3
130,345,3.5
130,362,2.5
130,374,2
130,392,1
130,404,2.5
130,424,3.5
130,428,3
130,445,4
130,448,3.5
130,455,1.5
130,473,4
130,486,4
130,488,2
130,523,3.5
130,527,4
130,528,3.5
130,530,3
130,538,2
130,562,2
130,568,3.5
130,608,4
130,618,3
130,645,1.5
130,650,2.5
130,696,4
130,721,4.5
130,736,3.5
130,741,3.5
130,827,4
130,833,4
130,840,5
130,841,4.5
130,845,3.5
130,858,4
130,872,0.5
130,878,4
130,882,4
130,884,3
130,889,3
130,932,4
130,956,4
130,957,3
130,958,4
130,959,4
130,962,4.5
130,963,3
130,965,4.5
130,970,3.5
130,971,4.5
130,972,3
130,978,4
130,979,3.5
130,981,5
130,982,3.5
130,995,4
130,998,3
130,1001,4
130,1002,1
130,1005,4
130,1014,3.5
130,1017,4
130,1020,4.5
130,1026,4
130,1030,3
130,1032,4
130,1037,4.5
130,1043,4.5
130,1048,4
130,1053,4
130,1056,3.5
130,1058,4
130,1061,3.5
130,1111,3.5
130,1112,3
130,1113,1
130,1115,4
130,1116,1.5
130,1118,1
130,1119,3
130,1121,2
130,1126,3.5
130,1130,2.5
130,1132,2
130,1135,3
130,1174,4.5
130,1188,3.5
130,1200,1
130,1210,4
130,1235,2.5
130,1244,2.5
130,1254,4
130,1282,2.5
130,1295,1.5
130,1332,3
130,1333,3.5
130,1337,3
130,1353,3
130,1360,3
130,1361,3
130,1365,3.5
130,1368,4
130,1376,4
130,1391,3.5
130,1474,1.5
130,1531,4.5
130,1564,2
130,1566,3.5
130,1568,4
130,1574,3.5
130,1575,2
130,1586,3.5
130,1591,4
130,1639,3.5
130,1644,4
130,1661,3
130,1666,4
130,1669,4
130,1676,2.5
130,1678,3.5
130,1685,2.5
130,1698,4
130,1709,4
130,1710,3.5
130,1717,3.5
130,1795,3.5
130,1822,1
130,1840,4.5
130,1867,2
130,1907,2.5
130,1917,4
130,1918,3
130,1920,3
130,1963,3
130,2005,4.5
130,2039,4.5
130,2063,4.5
130,2115,3
130,2117,2.5
130,2160,3
130,2186,4
130,2198,4.5
130,2214,3
130,2236,3
130,2237,2
130,2240,3.5
130,2242,3.5
130,2249,3.5
130,2289,2
130,2319,4
130,2338,2.5
130,2339,3.5
130,2367,3.5
130,2368,4
130,2369,3.5
130,2375,4
130,2381,4
130,2397,4
130,2399,3.5
130,2403,3.5
130,2405,3.5
130,2408,3
130,2437,2.5
130,2481,3.5
130,2482,3.5
130,2493,3.5
130,2494,3
130,2500,3
130,2501,3
130,2507,4
130,2604,3.5
130,2613,2.5
130,2687,3.5
130,2710,4
130,2747,3
130,2753,3.5
130,2781,3.5
130,2861,3.5
130,2894,0.5
130,2926,2
130,2957,4
130,2958,4.5
130,2993,3
130,3005,3.5
130,3114,2.5
130,3124,2
130,3200,4.5
130,3214,4
130,3229,4.5
130,3368,4.5
130,3388,3
130,3420,2.5
130,3461,2
130,3582,3.5
130,3602,4
130,3631,2.5
130,3670,4
130,3804,3
130,3811,4
130,3846,3.5
130,3853,3
130,3862,3
130,3872,3.5
130,3886,3.5
130,3888,1
130,3909,3.5
130,4100,4
130,4122,3.5
130,4136,2.5
130,4248,4
130,4322,4
130,4392,4
130,4513,4
130,4582,4
130,4598,3.5
130,4605,3
130,4606,3.5
130,4639,3.5
130,4687,4.5
130,4742,3
130,4787,4
130,4798,4
130,4805,4
130,4814,3
130,4872,2
130,4879,3
130,4898,4
130,5018,5
130,5124,1
130,5341,4
130,5388,4
130,5394,4
130,5448,3.5
130,5473,3
130,5486,3
130,5571,3.5
130,5612,4
130,5619,4
130,6124,4
130,6143,3
130,6290,5
131,275,5
131,276,5
131,321,3
131,322,5
131,526,5
131,614,5
131,936,4
131,989,3
131,1491,5
131,1522,4
131,1591,5
131,1869,4
131,2148,3
131,2151,2
131,2155,3
131,2161,2
131,2165,3
131,2169,4
131,2213,5
131,2214,3
131,2289,4
131,2408,5
131,2610,2
131,2659,4
131,3114,4
131,3174,5
131,3185,1
131,3193,2
131,3196,3
131,3220,4
131,3227,3
131,3381,5
131,3422,3
132,115,4
132,133,3.5
132,267,4.5
132,322,4.5
132,524,3.5
132,526,3.5
132,528,3
132,1025,2.5
132,1468,4.5
132,1591,2.5
132,1694,4
132,1729,4
132,2063,3.5
132,2410,5
132,2479,5
132,2710,4
132,2781,5
132,2997,1.5
132,3200,4
132,3423,5
132,3796,3.5
132,3849,5
132,3861,5
132,3966,4.5
132,4207,4.5
132,4356,4
132,4368,5
132,4408,5
132,4421,5
132,4507,4.5
132,4700,4
132,4841,4.5
132,5110,4.5
132,5247,4.5
132,5582,5
132,5605,4
132,5876,5
132,5881,2.5
132,5919,4
132,5965,3.5
132,5976,5
132,6237,4.5
132,6258,4.5
132,6377,4.5
132,6384,4
132,6447,5
132,6607,4
132,6674,5
132,6690,4
132,6786,5
132,6861,3.5
132,7009,4.5
132,7116,5
132,7136,5
132,7147,4.5
132,7166,3.5
132,7213,4
132,7246,4.5
132,7316,4.5
132,7341,5
132,7412,5
132,7552,3.5
132,7577,4.5
133,46,2.5
133,102,0.5
133,190,1
133,220,1
133,285,2.5
133,322,3.5
133,495,2.5
133,526,0.5
133,528,2.5
133,741,2
133,833,3
133,880,1.5
133,932,5
133,952,3.5
133,956,0.5
133,964,5
133,979,0.5
133,1002,2
133,1020,2
133,1025,2.5
133,1026,2
133,1056,1
133,1099,2
133,1102,1.5
133,1225,0.5
133,1316,1.5
133,1353,4
133,1394,0.5
133,1456,2
133,1531,2.5
133,1568,2
133,1642,4
133,1648,1
133,1657,1
133,1819,3.5
133,1840,4
133,1844,3
133,2155,0.5
133,2196,2
133,2213,0.5
133,2343,3
133,2375,3
133,2659,0.5
133,3183,1
133,3855,3
133,3861,4
133,3870,0.5
133,4000,0.5
133,4148,1
133,4221,2.5
133,4415,2
133,4513,0.5
133,4766,3.5
133,4883,1.5
133,4939,2
133,4943,1.5
133,5013,0.5
133,5122,4
133,5388,4
133,5412,0.5
133,5619,4
133,5876,0.5
133,5916,2
133,5968,3.5
133,5976,2
133,6117,4
133,6205,1
133,6241,0.5
133,6279,1.5
133,6283,3.5
133,6290,1
133,6449,1
133,6464,2
133,6504,3
133,6517,0.5
133,6685,3.5
133,6714,4
133,6772,4
133,6782,3
133,6783,1.5
133,6860,4
133,6954,4
133,6957,0.5
133,6991,0.5
133,7070,2
133,7096,4.5
133,7099,2
133,7111,4
133,7186,5
133,7246,4.5
133,7251,4
133,7342,0.5
133,7373,4
133,7401,5
133,7552,1
133,7621,4
133,7636,4
133,7638,3
133,7647,4
133,7746,2.5
133,7783,0.5
133,7784,1.5
133,7818,4
133,7834,3
133,7874,2.5
133,7905,2.5
133,7927,1
133,8132,3
133,8154,2.5
133,8157,4.5
133,8192,4
133,8244,1.5
133,8254,4
133,8302,1
133,8311,4
133,8321,3
133,8367,2.5
133,8378,2
133,8380,3
133,8413,4
133,8423,5
133,8436,2.5
133,8441,1
133,8506,2
133,8538,0.5
133,8579,2.5
133,8689,0.5
134,2,4.5
134,5,1
134,10,4
134,16,4
134,19,2
134,32,4.5
134,35,4
134,101,3
134,123,5
134,125,1
134,174,2
134,197,3
134,204,2.5
134,226,4
134,233,3.5
134,263,4.5
134,267,4.5
134,269,4
134,284,2.5
134,286,4.5
134,295,4
134,308,4
134,310,2.5
134,315,4
134,322,4
134,329,3
134,332,2
134,342,3.5
134,390,4
134,428,5
134,448,4
134,484,3.5
134,486,5
134,495,5
134,521,3.5
134,522,3
134,526,5
134,528,3
134,562,4.5
134,618,4.5
134,643,4.5
134,645,4.5
134,732,3
134,746,4
134,771,2.5
134,867,5
134,871,5
134,872,5
134,889,4
134,905,4
134,913,5
134,935,4.5
134,952,4.5
134,954,4.5
134,955,4
134,956,5
134,957,4.5
134,963,4
134,965,3
134,967,4.5
134,972,4
134,979,2.5
134,989,2.5
134,995,5
134,997,2
134,1001,3.5
134,1004,5
134,1012,4
134,1013,4.5
134,1014,4
134,1025,4
134,1030,3
134,1033,5
134,1040,5
134,1046,5
134,1090,4.5
134,1095,4
134,1101,4
134,1115,4
134,1117,4
134,1121,2.5
134,1143,4.5
134,1220,4
134,1225,4.5
134,1252,3.5
134,1254,4.5
134,1258,3.5
134,1316,4
134,1485,4
134,1487,5
134,1524,4
134,1557,5
134,1560,4.5
134,1563,4
134,1573,4
134,1575,3.5
134,1616,3
134,1633,3
134,1661,3
134,1670,4
134,1676,5
134,1716,4
134,1729,5
134,1811,3.5
134,1814,4.5
134,1829,4
134,1995,3
134,2005,4
134,2006,4.5
134,2015,4.5
134,2064,3
134,2083,5
134,2095,3.5
134,2115,4
134,2135,4
134,2148,5
134,2155,4.5
134,2169,4.5
134,2174,4.5
134,2213,4.5
134,2236,4.5
134,2249,4.5
134,2289,4
134,2339,4.5
134,2341,5
134,2367,4.5
134,2375,4
134,2399,4.5
134,2443,4.5
134,2477,4.5
134,2488,3
134,2494,4
134,2507,3.5
134,2553,4.5
134,2610,4
134,2776,4.5
134,2794,4
134,2861,3
134,2894,4
134,2926,4.5
134,2957,4.5
134,2958,5
134,3001,3.5
134,3034,4.5
134,3093,4.5
134,3157,3.5
134,3183,3
134,3214,4
134,3234,4
134,3296,4.5
134,3368,5
134,3388,4
134,3420,4
134,3442,5
134,3499,4.5
134,3700,4.5
134,3811,4
134,3855,5
134,3861,4.5
134,3870,3
134,4082,4.5
134,4100,4
134,4122,5
134,4136,4.5
134,4182,4.5
134,4205,4.5
134,4392,3
134,4524,4.5
134,4598,4
134,4605,3
134,4607,4
134,4609,3
134,4666,4.5
134,4687,3
134,4814,5
134,4847,5
134,4991,3.5
134,5018,3
134,5144,1.5
134,5341,3.5
134,5412,4
134,5535,4
134,5570,4.5
134,5584,4.5
134,5606,4.5
134,5923,3.5
134,6107,5
134,6276,5
134,6517,5
134,6520,4
134,6551,4.5
134,6622,4
134,6707,5
134,6725,4.5
134,6799,4
134,6831,2.5
134,6860,4.5
134,6921,4.5
134,6925,4.5
134,6936,4
134,6957,3
134,7022,4.5
134,7160,2
134,7186,5
134,7190,4.5
134,7195,4
134,7213,4.5
134,7291,4
134,7326,5
134,7429,4
134,7436,5
134,7485,4
134,7533,3
134,7552,4.5
134,7818,4
134,7866,5
134,7929,1
134,7999,4.5
134,8009,5
134,8031,5
134,8037,3.5
134,8087,5
134,8106,2
134,8144,2
134,8201,4.5
135,10,3
135,18,4
135,20,3
135,27,3
135,62,1
135,97,3
135,120,1
135,186,3
135,569,3
135,618,1
135,619,1
135,625,2
135,629,3
135,636,3
135,643,5
135,669,2
135,691,1
135,893,3
136,1,4.5
136,285,4
136,329,4.5
136,448,3.5
136,520,3.5
136,522,4.5
136,528,4
136,645,4
136,774,4
136,890,4.5
136,954,4
136,967,3.5
136,1020,3
136,1337,4
136,1531,1
136,1694,3.5
136,1712,4
136,2104,4
136,2349,2
136,2507,4.5
136,2764,3
136,3034,4
136,3209,4
136,3420,5
136,3804,3.5
136,3811,4.5
136,3870,4
136,4392,4.5
136,4605,4.5
136,4741,3.5
136,4807,3.5
136,5018,4
136,5612,4
136,6171,3.5
136,6893,4
137,32,5
137,49,5
137,267,5
137,315,4
137,329,5
137,345,5
137,486,4
137,522,4
137,523,5
137,527,3
137,618,4
137,721,4
137,732,5
137,741,3
137,773,4
137,797,2
137,814,4
137,822,4
137,867,3
137,889,5
137,913,4
137,954,5
137,958,3
137,971,3
137,995,5
137,999,1
137,1014,5
137,1037,2
137,1042,5
137,1046,5
137,1116,4
137,1230,3
137,1254,5
137,1289,4
137,1316,4
137,1572,5
137,1574,5
137,1576,4
137,1584,3
137,1616,2
137,1641,4
137,1679,5
137,1694,3
137,1717,2
137,1729,3
137,1803,1
137,1907,4
137,2020,2
137,2026,4
137,2027,5
137,2063,4
137,2236,3
137,2242,4
137,2289,3
137,2399,3
137,2538,2
137,2549,4
138,1,2
138,49,4
138,428,2.5
138,473,4
138,645,0.5
138,696,5
138,746,5
138,959,4
138,961,4.5
138,970,4
138,978,3
138,1013,4.5
138,1258,3.5
138,1591,3
138,2375,4
138,2861,2
138,3804,0.5
138,4108,3.5
138,4418,4
138,4428,3
138,4605,1
138,4687,2.5
138,5018,3.5
138,5163,4
138,5388,3
138,5473,0.5
138,5612,0.5
138,6536,5
138,6766,3.5
138,6893,4
138,6921,3.5
138,7186,4.5
138,7504,4.5
138,7552,5
138,7595,3.5
138,7834,3
138,7877,1.5
138,7905,2
138,7929,5
138,8064,0.5
138,8201,4
138,8319,2
138,8378,3.5
138,8405,3
138,8413,3
138,8436,4
138,8506,1
138,8589,3
138,8669,4
138,8682,4
138,8750,1
138,8857,3.5
139,101,3.5
139,285,3.5
139,428,4.5
139,486,4
139,523,3
139,650,2.5
139,694,2.5
139,816,3.5
139,889,4.5
139,963,2.5
139,967,5
139,995,4
139,1013,4.5
139,1184,2.5
139,1220,4.5
139,1254,3.5
139,1258,5
139,1353,4.5
139,1521,3
139,1524,4.5
139,1531,3.5
139,1574,4
139,1729,3
139,1822,3.5
139,1840,5
139,1906,3.5
139,2027,3
139,2236,2
139,2249,5
139,2339,4
139,2341,3
139,2491,4
139,2720,4.5
139,2773,4
139,2827,4.5
139,2957,3
139,3311,3.5
139,3368,4.5
139,3872,4
139,3912,3.5
139,4060,4.5
139,4082,3.5
139,4089,3.5
139,4099,4
139,4136,4.5
139,4165,4
139,4808,5
140,5,4.5
140,57,2
140,240,3.5
140,285,5
140,308,0.5
140,496,0.5
140,526,4.5
140,638,4.5
140,961,4.5
140,1217,2
140,1844,3.5
140,1977,4
140,2604,3.5
140,3224,4.5
140,4136,3
140,4228,1.5
140,4513,1.5
140,4687,4
140,4876,3
140,6027,4
140,7436,3.5
140,7648,3
140,8152,3.5
140,8341,2.5
140,8367,4
140,8430,4
141,285,5
141,322,3
141,967,3
141,1235,3
141,1346,4
141,1591,5
141,1937,2
141,2182,2
141,2310,3
141,2562,2
141,2808,2
141,3005,3
141,3224,3
141,3234,4
141,3642,3
142,1,4
142,233,2
142,267,2
142,322,3
142,526,5
142,726,3
142,731,3
142,741,5
142,889,3
142,913,1
142,954,1
142,976,4
142,1025,4
142,1120,1
142,1574,3
142,1591,3
142,1692,2
142,1789,2
142,2020,2
142,2160,2
142,2236,3
142,2278,3
142,2384,3
142,2507,4
142,2532,4
142,2607,3
142,2728,3
142,2830,3
142,3408,1
142,3664,3
142,3670,3
142,3700,3
142,3719,3
142,3746,4
142,3756,3
142,3771,3
142,3775,1
143,46,4.5
143,94,5
143,140,1.5
143,153,2
143,199,1
143,285,4.5
143,319,3
143,322,5
143,382,1
143,428,3
143,469,1
143,473,3.5
143,526,4.5
143,876,4
143,881,4.5
143,947,4
143,963,5
143,1000,1.5
143,1002,4.5
143,1007,3.5
143,1013,4.5
143,1043,2
143,1103,4
143,1174,1.5
143,1316,1
143,1331,4.5
143,1365,4
143,1616,1
143,1844,4.5
143,1847,5
143,2005,4.5
143,2375,4.5
143,3158,3.5
143,3234,3.5
143,3375,4.5
143,3388,3.5
143,3421,4.5
143,3783,0.5
143,3787,4.5
143,3804,3
143,4110,4.5
143,4136,0.5
143,4256,4.5
143,4847,5
143,4883,4
143,5142,5
143,5480,4.5
143,5569,4
143,5619,5
143,5976,5
143,6087,5
143,6117,4.5
143,6249,5
143,6364,5
144,10,5
144,21,2
144,32,5
144,38,3
144,46,4
144,130,3
144,133,3
144,164,2
144,199,4
144,255,2
144,267,5
144,282,3
144,283,3
144,295,3
144,310,3
144,322,3
144,329,5
144,342,5
144,345,3
144,362,2
144,371,1
144,382,2
144,384,3
144,407,5
144,428,4
144,473,4
144,497,3
144,522,3
144,524,4
144,525,3
145,10,5
145,19,5
145,32,5
145,185,3
145,199,5
145,204,5
145,226,3
145,263,4
145,267,3
145,269,1
145,284,5
145,322,5
145,332,5
145,362,4
145,384,5
145,448,5
145,523,5
145,526,5
145,528,4
145,530,5
146,130,4
146,133,2
146,145,3
146,233,5
146,310,2.5
146,322,4
146,385,3
146,428,4
146,442,3.5
146,467,4
146,471,3.5
146,488,3
146,522,5
146,525,4
146,526,4
146,616,4
146,618,3.5
146,645,3.5
146,889,3.5
146,954,4
146,956,4
146,967,4
146,1025,4.5
146,1248,1.5
146,1254,3.5
146,1420,1
146,1569,2.5
146,1591,4.5
146,1822,3.5
146,2104,3
146,2148,4
146,2174,4
146,2213,3.5
146,2249,4
146,2310,2.5
146,2375,3.5
146,2604,3
146,2728,4.5
146,3368,4.5
146,3420,4.5
146,3804,3.5
146,4100,3
146,4605,4.5
146,4847,3
146,5142,2.5
146,5381,3
146,5612,4.5
146,6124,3.5
146,6143,3.5
146,6633,3
146,6825,3
146,6893,5
146,6921,3.5
146,6957,4
146,7292,4
147,49,5
147,267,5
147,346,3.5
147,473,4.5
147,536,5
147,755,4
147,957,3.5
147,1013,5
147,1261,4
147,1677,4
147,2057,4
147,2155,5
147,2289,4.5
147,2438,4
147,2541,4
147,2710,3
147,3059,2
147,3158,4
147,3214,5
147,3420,4.5
147,6191,1.5
147,6825,5
147,6893,4
148,29,3.5
148,32,4
148,39,4.5
148,152,2.5
148,164,3
148,205,4.5
148,428,4.5
148,519,2.5
148,522,4
148,523,3.5
148,562,4
148,725,5
148,741,4.5
148,771,3.5
148,827,4.5
148,833,5
148,842,3
148,889,5
148,913,4.5
148,932,5
148,965,5
148,990,4
148,1002,4
148,1004,3.5
148,1007,5
148,1016,3
148,1039,4
148,1043,4.5
148,1058,4
148,1130,2.5
148,1133,4.5
148,1235,3.5
148,1258,3.5
148,1282,5
148,1289,4.5
148,1316,4
148,1333,3.5
148,1355,4
148,1392,3.5
148,1474,3.5
148,1485,4.5
148,1487,4
148,1608,4.5
148,1615,2.5
148,1641,4.5
148,1648,4
148,1729,4
148,1737,4.5
148,1840,4
148,2063,4.5
148,2083,5
148,2104,2.5
148,2242,4.5
148,2289,5
148,2398,3.5
148,2408,4.5
148,2554,3.5
148,2619,3
148,2689,4
148,2701,3.5
148,2776,4.5
148,2983,4.5
148,3114,4.5
148,3124,4.5
148,3183,3
148,3200,5
148,3420,5
148,3711,2
148,3776,4
148,3783,2
148,3811,4
148,3870,5
148,3885,3
148,3917,4.5
148,4135,4
148,4310,4
148,4322,5
148,4356,4.5
148,4366,4
148,4368,3
148,4395,3.5
148,4418,5
148,4490,4
148,4568,3
148,4582,3.5
148,4598,4.5
149,1,3
149,38,3.5
149,46,3.5
149,49,3
149,233,3.5
149,264,4.5
149,303,3.5
149,322,3.5
149,428,2
149,486,3.5
149,520,3
149,538,1
149,645,3.5
149,881,4
149,882,2.5
149,893,3.5
149,952,3
149,955,3.5
149,986,3
149,1014,4
149,1020,4
149,1025,3
149,1092,3.5
149,1132,4
149,1220,4
149,1225,4
149,1337,3.5
149,1353,4
149,1368,2.5
149,1531,4
149,1545,3
149,1557,3.5
149,1574,4
149,1717,4
149,1811,4
149,1814,3
149,1844,4
149,1871,2
149,1989,3.5
149,2038,3.5
149,2063,3.5
149,2064,4
149,2212,4
149,2289,3.5
149,2341,4
149,2391,4
149,2408,3.5
149,2410,3
149,2443,3.5
149,2721,3.5
149,2824,3.5
149,2888,2.5
149,3158,2
149,3185,0.5
149,3206,3.5
149,3368,4.5
149,3381,4
149,3388,3
149,3421,4
149,3632,1
149,3728,5
149,3765,4
149,3800,4
149,3811,3.5
149,3855,3.5
149,4158,1
149,4228,4
149,4369,1.5
149,4413,4
149,4709,3
149,4760,4
149,4876,4.5
149,5018,3.5
149,5095,3
149,5117,3.5
149,5142,3.5
149,5149,4.5
149,5432,3.5
149,5433,3.5
149,5479,1.5
149,5524,3.5
149,5570,3.5
149,5587,3.5
149,5926,2
149,5968,3
149,6027,4
149,6087,4
149,6137,2.5
149,6157,3
149,6163,3.5
149,6191,1.5
149,6203,4
149,6232,4
149,6277,4
149,6424,4
149,6447,3.5
149,6516,4
149,6517,3.5
149,6536,3.5
149,6556,4
149,6607,3.5
149,6648,3.5
149,6720,4
149,6732,3
149,6747,3
149,6766,4
149,6813,4.5
149,6825,4
149,6843,3
149,6924,1
149,6981,3.5
149,6991,4.5
149,7052,3
149,7071,3
149,7090,3
149,7112,4
149,7136,4
149,7184,4
149,7186,3.5
149,7213,3.5
149,7326,2
149,7389,3.5
149,7436,3.5
149,7480,3
149,7485,3.5
149,7551,3
149,7577,4
149,7595,4
149,7621,3
149,7647,4
149,7648,3
149,7649,4.5
149,7768,4
149,7769,4.5
149,7784,4.5
149,7818,4
149,7834,2
149,7866,2
149,7874,2
149,7877,5
149,7905,2
149,7929,4
149,7931,2.5
149,7974,4.5
149,8037,3.5
149,8103,4
149,8118,4
149,8153,4
149,8186,3
149,8201,1.5
149,8233,4
149,8319,3.5
149,8413,3.5
149,8427,4
149,8443,4
149,8506,4
149,8588,4
149,8589,1.5
149,8637,3.5
